Recovery Year, Reporting Agency, Sampling Agency,State,Region, Detection Method, PSC Fishery, Fis-Gear, RMIS Region, SUM Observed, SUM Estimated
2012,WDFW,LUMMI,WA,WA,Electronic,Spawning Ground,Spawning Ground,NOWA,2,7.12
2012,WDFW,SRSC,WA,WA,Electronic,Spawning Ground,Spawning Ground,SKAG,21,346.13
2012,WDFW,SUQ,WA,WA,Electronic,Spawning Ground,Fish Trap,MPS,222,250.86
2012,WDFW,SUQ,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,437,489.31
2012,WDFW,TULA,WA,WA,Electronic,Spawning Ground,Spawning Ground,NPS,85,275.25
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Fish Trap,JUAN,12,34.68
2014,WDFW,WDFW,WA,CR,Visual,Freshwater Sport,Freshwater Sport,CECR,6,18.81
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,GRAY,3,
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,HOOD,57,423.04
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,JUAN,21,88.74
2014,YAKA,YAKA,WA,CR,Electronic,Hatchery,Unspecified,CECR,124,
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,35,109.74
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,NOWA,46,220.41
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,NWC,1,10.95
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,SKAG,54,734.26
2012,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,SNAK,107,1789.64
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,SPS,6,156.13
2012,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,UPCR,1037,1889.59
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,WILP,9,89.65
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Wild Broodstock Collection,JUAN,123,399.15
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Wild Broodstock Collection,SKAG,6,34.53
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,GRAY,487,1139.7
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,JUAN,1,1
2014,YAKA,YAKA,WA,CR,Electronic,Spawning Ground,Unspecified,CECR,28,
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,NWC,79,107.04
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,WILP,337,512.63
2012,WDFW,WDFW,WA,WA,Electronic,Sport (jetty),Marine Sport,WILP,2,6.9
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,GRAY,497,1470.45
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,JUAN,91,199.62
2015,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,CECR,2473,16312.05
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,NWC,216,413.04
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WCVI,29,57.83
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WILP,336,693.09
2012,WDFW,WDFW,WA,WA,Electronic,Test Fishery Seine,Non-treaty Purse Seine,NPS,2,2
2012,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,JUAN,131,330.48
2012,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,NWC,1697,5013.65
2012,WDFW,QUIL,WA,WA,Electronic,Wild Broodstock Collection,Wild Broodstock Collection,NWC,24,0
2012,WDFW,WDFW,WA,CR,Visual,Fish Trap (freshwater),Fish Trap,UPCR,1,0
2012,WDFW,USFWS,WA,CR,Visual,Freshwater Sport,Freshwater Sport,UPCR,23,106.32
2012,WDFW,WDFW,WA,CR,Visual,Freshwater Sport,Freshwater Sport,UPCR,511,4567.63
2012,WDFW,WDFW,WA,CR,Visual,Hatchery,Hatchery,UPCR,228,2355.24
2015,ODFW,ODFW,OR,CR,Electronic,Freshwater Sport,Mid-Columbia River Sport,CECR,43,43
2015,ODFW,ODFW,OR,CR,Electronic,Spawning Ground,Spawning Ground Survey,CECR,41,41.82
2012,WDFW,WDFW,WA,CR,Visual,Spawning Ground,Spawning Ground,UPCR,1501,7379.04
2015,ODFW,ODFW,OR,CR,Visual,Columbia River Gillnet,Columbia River Gillnet,CECR,2506,10643.54
2015,ODFW,ODFW,OR,CR,Visual,Fish Trap (freshwater),Fish Trap,CECR,584,595.72
2013,ADFG,ADFG,AK,AK,Visual,Aboriginal Gillnet,M.I.C. Drift Gillnet,SEAK,23,61.19
2013,ADFG,ADFG,AK,AK,Visual,Aboriginal Seine,M.I.C. Purse Seine,SEAK,2,6.15
2013,ADFG,ADFG,AK,AK,Visual,Coastal Gillnet,Terminal Area Drift Gillnet,SEAK,422,1019.48
2013,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,SEAK,370,538.92
2013,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,WEAK,58,0
2013,ADFG,ADFG,AK,AK,Visual,Confiscated,Confiscated Troll,SEAK,1,
2013,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,CEAK,40,
2013,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,SEAK,946,
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Aboriginal Multiple/Unknown gear,SEAK,1,0
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Multiple Fisheries,SEAK,223,0
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Multiple Fisheries,WEAK,2,0
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Traditional Multiple/Unknown gear,WEAK,1,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,CHIL,2,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,SEAK,480,1231.18
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,TAWH,6,18.78
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,WEAK,9,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,CEAK,18,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,CHIL,6,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,SEAK,647,1265.4
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",CEAK,18,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",CHIL,6,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",SEAK,647,1265.4
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll - Day Boat,Experimental Area Troll,SEAK,1853,2885.5
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll - Day Boat,Experimental Area Troll,WEAK,7,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,SEAK,2373,6886.83
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,WEAK,132,6.62
2013,ADFG,ADFG,AK,AK,Visual,Other,Other,SEAK,19,
2013,ADFG,ADFG,AK,AK,Visual,Other,Other,TAWH,1,
2013,ADFG,ADFG,AK,AK,Visual,Other,Other,WEAK,1,
2013,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,Hatchery Miscellaneous,SEAK,676,1507.9
2013,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,PNP Hatchery Cost Recovery,SEAK,676,1507.9
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,CEAK,8,
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,CHIL,33,
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,LOYR,1,
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,SEAK,119,
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,TAWH,15,
2013,ADFG,ADFG,AK,AK,Visual,Terminal Seine,Terminal Area Purse Seine,SEAK,374,1287.31
2013,ADFG,ADFG,AK,AK,Visual,Terminal Seine,Terminal Area Purse Seine,WEAK,1,0
2013,ADFG,ADFG,AK,AK,Visual,Terminal Troll,Terminal Area Troll,SEAK,24,42.74
2013,ADFG,ADFG,AK,AK,Visual,Treaty Subsistence,Subsistence,CHIL,2,
2013,ADFG,ADFG,AK,AK,Visual,Treaty Subsistence,Subsistence,SEAK,2,
2013,CCT,CCT,WA,CR,Visual,Fish Trap (freshwater),Fish Trap,UPCR,296,296
2013,CCT,CCT,WA,CR,Visual,Freshwater Net,Gillnet,UPCR,121,1657.2
2013,CCT,CCT,WA,CR,Visual,Freshwater Net,Hook & Line,UPCR,242,3314.4
2013,CCT,CCT,WA,CR,Visual,Freshwater Net,Non-treaty Purse Seine,UPCR,538,1371.9
2013,CCT,CCT,WA,CR,Visual,Freshwater Net,Non-Treaty Purse Seine,UPCR,538,1371.9
2013,CCT,CCT,WA,CR,Visual,Hatchery,Escapement,UPCR,838,1743.04
2013,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery,UPCR,419,871.52
2013,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery Rack,UPCR,419,871.52
2013,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery Returns,UPCR,838,1743.04
2013,CCT,CCT,WA,CR,Visual,Mixed Wild Broodstock and Hatchery Returns,Non-treaty Purse Seine,UPCR,162,604.26
2013,CDFO,CDFO,BC,BC,Electronic,Aboriginal Troll,Troll - Ice Boat,WCVI,146,413.32
2013,CDFO,CDFO,BC,BC,Electronic,Mixed Net and Seine,Gillnet,NOBC,5,
2013,CDFO,CDFO,BC,BC,Electronic,Mixed Net and Seine,Gillnet,STUN,3,
2013,CDFO,CDFO,BC,BC,Electronic,Mixed Net and Seine,Hook & Line,NOBC,5,
2013,CDFO,CDFO,BC,BC,Electronic,Mixed Net and Seine,Hook & Line,STUN,3,
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,BCGN,6,12.08
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,QCI,876,1815.02
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,WCVI,77,
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Ice Boat,WCVI,1240,3901.64
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Drift Net,CEBC,211,229.9
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Drift Net,FRTH,16,113.69
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Drift Net,GST,24,137.16
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Gillnet,FRTH,36,36.9
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Gillnet,GST,1,3.83
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Seine,FRTH,1,17.44
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Set Net,CEBC,2,2.2
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Set Net,FRTH,18,109.04
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Mixed Net,Unspecified Net,FRTH,2,2.06
2013,CDFO,CDFO,BC,BC,Visual,Aboriginal Troll,Troll - Ice Boat,WCVI,197,336.42
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,CEBC,6,31.44
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,FRTH,132,1024.56
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,NOBC,8,36.66
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,Unspe,19,87.6
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,CEBC,328,545.91
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,NOBC,3,5.1
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,STUN,22,
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,CEBC,328,545.91
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,NOBC,3,5.1
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,STUN,22,
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Reef Net,BCGN,3,3
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Reef Net,CEBC,1,2.55
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Reef Net,NOBC,1,1
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Seine,BCGN,3,3
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Seine,CEBC,1,2.55
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Seine,NOBC,1,1
2013,CDFO,CDFO,BC,BC,Visual,Ocean Gillnet (non-treaty),Drift Net,GST,20,21.07
2013,CDFO,CDFO,BC,BC,Visual,Ocean Gillnet (non-treaty),Gillnet,FRTH,104,107.97
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,BCGN,5,25.43
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,CEBC,123,241.16
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,GST,570,2313.57
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,JNST,362,920.54
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,NOBC,90,231.97
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,QCI,1127,2748.89
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,WCVI,1207,5962.81
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,Unspe,1,3.96
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,BCGN,35,105.7
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,QCI,773,2334.46
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,WCVI,101,276.04
2013,CDFO,CDFO,BC,BC,Visual,Other,Rod and Reel,BCGN,1,
2013,CDFO,CDFO,BC,BC,Visual,Other Aboriginal,Gillnet,FRTH,5,10
2013,CDFO,CDFO,BC,BC,Visual,Other Aboriginal,Rod and Reel,FRTH,4,10.34
2013,CDFO,CDFO,BC,BC,Visual,Other Aboriginal,Rod and Reel,GST,4,
2013,CDFO,CDFO,BC,BC,Visual,Other Aboriginal,Spear,GST,1,
2013,CDFW,CDFW,CA,CA,Visual,Freshwater Sport,Unspecified,SAFA,746,13173.14
2013,CDFW,CDFW,CA,CA,Visual,Freshwater Sport,Unspecified,SJOA,34,366.18
2013,CDFW,CDFW,CA,CA,Visual,Hatchery,Unspecified,SAFA,16243,16338.9
2013,CDFW,CDFW,CA,CA,Visual,Hatchery,Unspecified,SJOA,1846,1853.95
2013,CDFW,CDFW,CA,CA,Visual,Ocean Sport,Unspecified,CAGN,5547,21034.18
2013,CDFW,CDFW,CA,CA,Visual,Ocean Troll (non-treaty),Unspecified,CAGN,15596,44499.56
2013,CDFW,CDFW,CA,CA,Visual,Other,Unspecified,SAFA,790,790
2013,CDFW,CDFW,CA,CA,Visual,Other,Unspecified,SJOA,15,
2013,CDFW,CDFW,CA,CA,Visual,Spawning Ground,Unspecified,SAFA,2984,18112.98
2013,CDFW,CDFW,CA,CA,Visual,Spawning Ground,Unspecified,SJOA,415,1535.33
2013,CDFW,CDWR,CA,CA,Visual,Spawning Ground,Unspecified,SAFA,3271,51223.86
2013,CDFW,EBMUD,WA,WA,Visual,Spawning Ground,Unspecified,SJOA,431,1935.19
2013,CDFWKT,CDFW,CA,CA,Visual,Freshwater Sport,Unspecified,KLTR,379,1017.12
2013,CDFWKT,HVT,WA,WA,Visual,Freshwater Sport,Unspecified,KLTR,8,25.92
2013,CDFWKT,CDFW,CA,CA,Visual,Hatchery,Unspecified,KLTR,2798,2825.98
2013,CDFWKT,CDFW,CA,CA,Visual,Other,Unspecified,KLTR,151,152.51
2013,CDFWKT,CDFW,CA,CA,Visual,Spawning Ground,Unspecified,KLTR,166,227.42
2013,CDFWKT,USFWS,WA,WA,Visual,Spawning Ground,Unspecified,KLTR,86,549.54
2013,CDFWKT,HVT,WA,WA,Visual,Treaty Subsistence,Unspecified,KLTR,129,388.29
2013,CDFWKT,YTFP,WA,WA,Visual,Treaty Subsistence,Unspecified,KLTR,709,3553.63
2013,IDFG,IDFG,WA,CR,Electronic,Freshwater Sport,Unspecified,SNAK,469,1296.61
2013,IDFG,IDFG,WA,CR,Electronic,Hatchery,Unspecified,SNAK,545,
2013,IDFG,IDFG,WA,CR,Electronic,Spawning Ground,Unspecified,SNAK,72,
2013,NMFS,NMFS,,0,Electronic,Groundfish Observer (Gulf of Alaska),Salmon Excluder Device Trawl Bycatch,Unspe,40,40
2013,NMFS,NMFSNWFSC,,0,Electronic,"Hake Trawl Fishery, At-Sea component (CA/OR/WA)",At-Sea Hake Midwater Trawl Bycatch,Unspe,64,157.44
2013,NMFS,NMFS,,0,Electronic,Juvenile Sampling - trawl,Juvenile Sampling - Trawl,Unspe,13,
2013,NMFS,NMFSNWFSC,,0,Electronic,Limited-Entry Non-Hake Groundfish Trawl (CA/OR/WA),At-Sea Bottom Trawl Bycatch,Unspe,20,52.4
2013,NMFS,NMFSNWFSC,,0,Electronic,Limited-Entry Rockfish Trawl (CA/OR/WA),At-Sea Midwater Trawl Bycatch,Unspe,8,12
2013,NMFS,NMFS,,0,Electronic,Rockfish Fishery (Gulf of Alaska),Trawl Bycatch,Unspe,113,114.13
2013,NMFS,NMFSNWFSC,,0,Electronic,State-Permitted Nearshore Grndfish Fishery (CA/OR),Nearshore Groundfish Trawl Bycatch,Unspe,1,16.17
2013,NMFS,NMFS,,0,Visual,Groundfish Observer (Bering Sea/Aleutians),At-Sea Trawl Bycatch,Unspe,4,48.4
2013,NMFS,NMFS,,0,Visual,Groundfish Observer (Gulf of Alaska),Trawl Bycatch,Unspe,27,27
2013,NMFS,NMFS,AK,AK,Visual,Hatchery,Escapement,SEAK,2374,2397.74
2013,NMFS,NMFS,AK,AK,Visual,Hatchery,Hatchery,SEAK,1187,1198.87
2013,NMFS,NMFS,AK,AK,Visual,Hatchery,Hatchery Rack,SEAK,1187,1198.87
2013,NMFS,NMFS,AK,AK,Visual,Hatchery,Hatchery Returns,SEAK,2374,2397.74
2013,NMFS,NMFS,,0,Visual,Juvenile Sampling - trawl,Juvenile Sampling - Trawl,Unspe,41,
2013,NMFS,NMFS,AK,AK,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,SEAK,10,
2013,NMFS,NMFS,,0,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,Unspe,4,
2013,NMFS,NMFS,AK,AK,Visual,Ocean Sport,Marine Sport,SEAK,2,
2013,NMFS,NMFS,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",SEAK,2,
2013,NMFS,NMFS,AK,AK,Visual,Spawning Ground,Spawning Ground,SEAK,232,232
2013,NMFS,NMFS,AK,AK,Visual,Terminal Sport,Terminal Sport,SEAK,10,10
2013,NMFSNWR,NMFSNWR,,0,Electronic,"Hake Trawl Fishery, Shoreside component (OR/WA)",Shoreside Midwater Trawl Bycatch,LOCR,1,
2013,NMFSNWR,NMFSNWR,,0,Electronic,"Hake Trawl Fishery, Shoreside component (OR/WA)",Shoreside Midwater Trawl Bycatch,NOOR,44,
2013,NMFSNWR,NMFSNWR,,0,Electronic,"Hake Trawl Fishery, Shoreside component (OR/WA)",Shoreside Midwater Trawl Bycatch,WILP,3,
2013,NPT,NPT,WA,CR,Electronic,Fish Trap (freshwater),Unspecified,SNAK,2,
2013,NPT,NPT,WA,CR,Electronic,Hatchery,Unspecified,SNAK,580,
2013,NPT,NPT,WA,CR,Electronic,Spawning Ground,Unspecified,SNAK,290,
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Escapement,NOWA,22,4
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery,NOWA,11,2
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery Rack,NOWA,11,2
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery Returns,NOWA,22,4
2013,NWIFC,MAKAH,WA,WA,Electronic,Hatchery,Escapement,JUAN,820,825.28
2013,NWIFC,MAKAH,WA,WA,Electronic,Hatchery,Hatchery,JUAN,410,412.64
2013,NWIFC,MAKAH,WA,WA,Electronic,Hatchery,Hatchery Rack,JUAN,410,412.64
2013,NWIFC,MAKAH,WA,WA,Electronic,Hatchery,Hatchery Returns,JUAN,820,825.28
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Escapement,MPS,2484,2484
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery,MPS,1242,1242
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,1242,1242
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,2484,2484
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Escapement,SPS,5154,5484.12
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Hatchery,SPS,2577,2742.06
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Hatchery Rack,SPS,2577,2742.06
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Hatchery Returns,SPS,5154,5484.12
2013,NWIFC,PUYA,WA,WA,Electronic,Hatchery,Escapement,MPS,10,10
2013,NWIFC,PUYA,WA,WA,Electronic,Hatchery,Hatchery,MPS,5,5
2013,NWIFC,PUYA,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,5,5
2013,NWIFC,PUYA,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,10,10
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Escapement,MPS,6986,7195.58
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery,MPS,3493,3597.79
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,3493,3597.79
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,6986,7195.58
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Escapement,NPS,10,10
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery,NPS,5,5
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Rack,NPS,5,5
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Returns,NPS,10,10
2013,NWIFC,Unspecified,WA,WA,Electronic,Hatchery,Escapement,NOWA,2,
2013,NWIFC,Unspecified,WA,WA,Electronic,Hatchery,Hatchery,NOWA,1,
2013,NWIFC,Unspecified,WA,WA,Electronic,Hatchery,Hatchery Rack,NOWA,1,
2013,NWIFC,Unspecified,WA,WA,Electronic,Hatchery,Hatchery Returns,NOWA,2,
2013,NWIFC,MAKAH,WA,WA,Electronic,Spawning Ground,Spawning Ground,JUAN,184,1996.4
2015,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Deschutes River Sport,CECR,19,19
2015,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Freshwater Sport,CECR,24,24
2015,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Mid-Columbia River Sport,CECR,2,2
2015,ODFW,ODFW,OR,CR,Visual,Hatchery,ODFW Hatcheries,CECR,334,337.34
2013,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,NOOR,50,50
2013,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,SOOR,42,42
2013,ODFW,ODFW,OR,CR,Electronic,Fish Trap (freshwater),Fish Trap,SNAK,129,132.87
2013,ODFW,ODFW,OR,OR,Electronic,Freshwater Sport,Elk River Sport,SOOR,239,723.28
2013,ODFW,ODFW,OR,OR,Electronic,Freshwater Sport,Freshwater Sport,SOOR,239,723.28
2015,ODFW,ODFW,OR,CR,Visual,Hatchery,Other Oregon Hatcheries,CECR,673,673
2015,ODFW,ODFW,OR,CR,Visual,Treaty Ceremonial,Ceremonial,CECR,58,290
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,CECR,7292,24506.84
2013,ODFW,ODFW,OR,OR,Electronic,Hatchery,ODFW Hatcheries,NOOR,29,29
2013,ODFW,ODFW,OR,OR,Electronic,Hatchery,ODFW Hatcheries,SOOR,510,520.2
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,CECR,3646,12253.42
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,NOCA,1,4
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,NOOR,321,825.22
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,SOOR,1489,4470.53
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Troll (non-treaty),Ocean Troll,NOOR,1749,4448.7
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Troll (non-treaty),Ocean Troll,SOOR,5239,14473.25
2013,ODFW,ODFW,OR,OR,Electronic,Spawning Ground,Spawning Ground Survey,SOOR,41,176.44
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,CECR,3646,12253.42
2015,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,CECR,7292,24506.84
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Net,Dip Bag Net,CECR,558,0
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Net,Set Net,CECR,279,0
2013,ODFW,ODFW,OR,OR,Visual,Estuary Sport,Estuary Sport,SOOR,3,3
2015,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,CECR,60,423.9
2013,ODFW,ODFW,OR,CR,Visual,Fish Trap (freshwater),Fish Trap,SNAK,949,956.99
2013,ODFW,ODFW,OR,OR,Visual,Freshwater Seine,River Seine (non-Columbia),SOOR,24,24.96
2015,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,CECR,431,2142.22
2015,WDFW,WDFW,WA,CR,Visual,Freshwater Sport,Freshwater Sport,CECR,15,74.4
2013,ODFW,ODFW,OR,OR,Visual,Freshwater Sport,Freshwater Sport,NOOR,22,22
2013,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Freshwater Sport,SNAK,21,21
2013,ODFW,ODFW,OR,OR,Visual,Freshwater Sport,Freshwater Sport,SOOR,24,24
2016,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,CECR,2497,13517.83
2013,ODFW,ODFW,OR,OR,Visual,Freshwater Sport,Salmon River Sport,NOOR,526,1742.7
