Recovery Year, Reporting Agency, Sampling Agency,State,Region, Detection Method, PSC Fishery, Fis-Gear, RMIS Region, SUM Observed, SUM Estimated
2012,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,LOCR,1560,1693.36
2012,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,MPS,3146,6039.9
2012,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NPS,1489,5003.86
2012,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NWC,511,556.74
2012,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SKAG,982,2960.79
2012,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,SNAK,1,0
2012,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SPS,779,832.76
2012,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,UPCR,2,2
2012,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,WILP,1350,1531.15
2012,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,NOWA,1,2.58
2012,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NOWA,6,16.19
2012,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,34,99.11
2012,WDFW,MAKAH,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,JUAN,3,3
2012,WDFW,MAKAH,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NWC,4,8
2012,WDFW,MAKAH,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,JUAN,74,121.58
2012,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SKAG,113,464.9
2012,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,75,103.02
2012,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,41,144.14
2012,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,NPS,19,62.18
2012,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Dip Net,NPS,19,62.18
2012,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,NPS,1,2.77
2012,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Round Haul Net,NPS,1,2.77
2012,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NPS,134,1248.75
2012,WDFW,TULA,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NPS,40,213.52
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,HOOD,357,1681.12
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Beach Seine,SPS,243,1068.99
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Bag Net,HOOD,5,49.15
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Net,HOOD,357,1681.12
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Dip Net,SPS,243,1068.99
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Gillnet,HOOD,310,1940.69
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Hook & Line,HOOD,310,1940.69
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,MPS,318,601.8
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,NOWA,172,437.78
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,NPS,26,154.16
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SPS,41,195.08
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,HOOD,95,387.6
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,NOWA,1,1
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Mixed Net,SPS,27,101.08
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,JUAN,2,5.36
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Drift Gillnet,NOWA,39,106.14
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,HOOD,27,131.32
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,NOWA,8,18.88
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Non-treaty Purse Seine,NPS,3,30.36
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,HOOD,960,3229.44
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,JUAN,6,15.32
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,1390,4537.7
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NPS,1,2.77
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,SPS,5,13.15
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Set Net,HOOD,5,49.15
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,HOOD,18,85.5
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,MPS,126,263.79
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,288,848.75
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NPS,9,28.21
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,243,316.13
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SPS,28,144.61
2012,WDFW,WDFW,WA,WA,Electronic,Mixed Net and Seine,Treaty Purse Seine,NOWA,10,42.09
2012,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,GRAY,69,325.74
2012,WDFW,WDFW,WA,CR,Electronic,Ocean Sport,Marine Sport,LOCR,1,0
2012,WDFW,WDFW,WA,WA,Electronic,Ocean Sport,Marine Sport,WILP,20,138
2012,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),GRAY,10,35.14
2012,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),NWC,45,137.62
2012,WDFW,WDFW,WA,WA,Electronic,Ocean Troll (non-treaty),Troll (Non-treaty),WILP,1,1
2012,WDFW,LUMMI,WA,WA,Electronic,Spawning Ground,Spawning Ground,NOWA,3,0
2012,WDFW,SUQ,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,17,
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,GRAY,16,
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,HOOD,7,0
2012,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,LOCR,36,
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,MPS,12,
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,NWC,1,
2012,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,SNAK,1,0
2012,WDFW,WDFW,WA,WA,Electronic,Spawning Ground,Spawning Ground,SPS,4,0
2012,WDFW,WDFW,WA,CR,Electronic,Spawning Ground,Spawning Ground,UPCR,5,0
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,GRAY,211,435.65
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,JUAN,1,1.41
2012,WDFW,WDFW,WA,CR,Electronic,Sport (charter),Marine Sport,LOCR,8,8.6
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,NWC,72,99.77
2012,WDFW,WDFW,WA,WA,Electronic,Sport (charter),Marine Sport,WILP,381,546.53
2012,WDFW,WDFW,WA,WA,Electronic,Sport (jetty),Marine Sport,WILP,10,45.45
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,GRAY,153,422.87
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,JUAN,118,254.96
2012,WDFW,WDFW,WA,CR,Electronic,Sport (private),Marine Sport,LOCR,64,163.07
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,NWC,204,351.32
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WCVI,47,94.6
2012,WDFW,WDFW,WA,WA,Electronic,Sport (private),Marine Sport,WILP,168,390.72
2012,WDFW,WDFW,WA,WA,Electronic,Test Fishery Seine,Non-treaty Purse Seine,NPS,13,13
2012,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,JUAN,2,4.6
2012,WDFW,MAKAH,WA,WA,Electronic,Treaty Troll,Treaty Troll,NWC,219,1134.33
2012,WDFW,WDFW,WA,WA,Electronic,Treaty Troll,Treaty Troll,NWC,2,14.76
2013,ADFG,ADFG,AK,AK,Visual,Aboriginal Gillnet,M.I.C. Drift Gillnet,SEAK,51,781.81
2013,ADFG,ADFG,AK,AK,Visual,Aboriginal Seine,M.I.C. Purse Seine,SEAK,2,3.16
2013,ADFG,ADFG,AK,AK,Visual,Coastal Gillnet,Terminal Area Drift Gillnet,SEAK,169,746.19
2013,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,SEAK,2008,10393.92
2013,ADFG,ADFG,AK,AK,Visual,Commercial Seine,Traditional Purse Seine,WEAK,136,0
2013,ADFG,ADFG,AK,AK,Visual,Freshwater Sport,Freshwater Sport (FF),CHIL,2,0
2013,ADFG,ADFG,AK,AK,Visual,Hatchery,Rack Returns,SEAK,949,
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Aboriginal Multiple/Unknown gear,SEAK,1,0
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Multiple Fisheries,SEAK,34,0
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Multiple Fisheries,WEAK,58,0
2013,ADFG,ADFG,AK,AK,Visual,Multiple Gear,Traditional Multiple/Unknown gear,WEAK,2,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,SEAK,3314,8974.09
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,TAWH,197,674
2013,ADFG,ADFG,AK,AK,Visual,Ocean Gillnet (non-treaty),Traditional Drift Gillnet,WEAK,32,0
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,Marine Sport,SEAK,998,2112.29
2013,ADFG,ADFG,AK,AK,Visual,Ocean Sport,"Marine Sport (DE,DT,MB,MR,MS)",SEAK,998,2112.29
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll - Day Boat,Experimental Area Troll,SEAK,127,241.97
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,SEAK,8194,32515.17
2013,ADFG,ADFG,AK,AK,Visual,Ocean Troll (non-treaty),Traditional Troll,WEAK,480,9.52
2013,ADFG,ADFG,AK,AK,Visual,Other,Other,WEAK,3,
2013,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,Hatchery Miscellaneous,SEAK,773,1156.16
2013,ADFG,ADFG,AK,AK,Visual,PNP Cost Recovery,PNP Hatchery Cost Recovery,SEAK,773,1156.16
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,CHIL,31,
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,SEAK,26,
2013,ADFG,ADFG,AK,AK,Visual,Spawning Ground,Escapement Survey,TAWH,12,
2013,ADFG,ADFG,AK,AK,Visual,Terminal Seine,Terminal Area Purse Seine,SEAK,54,162.31
2013,ADFG,ADFG,AK,AK,Visual,Terminal Troll,Terminal Area Troll,SEAK,47,176.05
2013,CCT,CCT,WA,CR,Visual,Freshwater Net,Non-treaty Purse Seine,UPCR,2,2
2013,CCT,CCT,WA,CR,Visual,Freshwater Net,Non-Treaty Purse Seine,UPCR,2,2
2013,CCT,CCT,WA,CR,Visual,Hatchery,Escapement,UPCR,6,12.48
2013,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery,UPCR,3,6.24
2013,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery Rack,UPCR,3,6.24
2013,CCT,CCT,WA,CR,Visual,Hatchery,Hatchery Returns,UPCR,6,12.48
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,BCGN,29,118.04
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,CEBC,1,9.25
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,NOBC,126,471.2
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,QCI,137,307.52
2013,CDFO,CDFO,BC,BC,Electronic,Ocean Troll (non-treaty),Troll - Freezer Boat,WCVI,12,
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,CEBC,1,11.89
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,FRTH,28,200.16
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,GST,1,8.78
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,JNST,1,9.34
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,NOBC,3,28.37
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,WCVI,2,21.55
2013,CDFO,CDFO,BC,BC,Visual,Freshwater Sport,Rod and Reel,Unspe,19,186.88
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,NOBC,2,
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,STUN,26,
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Gillnet,WCVI,1,59.58
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,NOBC,2,
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,STUN,26,
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Hook & Line,WCVI,1,59.58
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Reef Net,NOBC,9,37.95
2013,CDFO,CDFO,BC,BC,Visual,Mixed Net and Seine,Seine,NOBC,9,37.95
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,CEBC,32,300.85
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,GST,94,759.72
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,JNST,56,490.32
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,NOBC,10,96.39
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,QCI,69,655.45
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,WCVI,424,4462.13
2013,CDFO,CDFO,BC,BC,Visual,Ocean Sport,Rod and Reel,Unspe,1,8.23
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Freezer Boat,BCGN,4,
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,BCGN,9,41.69
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,NOBC,73,362.08
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,QCI,81,401.76
2013,CDFO,CDFO,BC,BC,Visual,Ocean Troll (non-treaty),Troll - Ice Boat,WCVI,11,31.33
2013,CDFO,CDFO,BC,BC,Visual,Other,Rod and Reel,BCGN,2,
2013,CDFW,CDFW,CA,CA,Visual,Ocean Sport,Unspecified,CAGN,3,14.4
2013,NMFS,NMFS,,0,Visual,Juvenile Sampling - trawl,Juvenile Sampling - Trawl,Unspe,2,
2013,NMFS,NMFS,AK,AK,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,SEAK,17,
2013,NMFS,NMFS,,0,Visual,Juvenile Sampling - Trawl (marine),Juvenile Sampling - Trawl,Unspe,2,
2013,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Escapement,JUAN,740,747.4
2013,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Hatchery,JUAN,370,373.7
2013,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Hatchery Rack,JUAN,370,373.7
2013,NWIFC,ELWHA,WA,WA,Electronic,Hatchery,Hatchery Returns,JUAN,740,747.4
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Escapement,NOWA,1150,1151.28
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery,NOWA,575,575.64
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery Rack,NOWA,575,575.64
2013,NWIFC,LUMMI,WA,WA,Electronic,Hatchery,Hatchery Returns,NOWA,1150,1151.28
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Escapement,MPS,2482,2494.6
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery,MPS,1241,1247.3
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,1241,1247.3
2013,NWIFC,MIT,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,2482,2494.6
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Escapement,SPS,728,708
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Hatchery,SPS,364,354
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Hatchery Rack,SPS,364,354
2013,NWIFC,NISQ,WA,WA,Electronic,Hatchery,Hatchery Returns,SPS,728,708
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Escapement,MPS,1060,1099.4
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery,MPS,530,549.7
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Rack,MPS,530,549.7
2013,NWIFC,SUQ,WA,WA,Electronic,Hatchery,Hatchery Returns,MPS,1060,1099.4
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Escapement,NPS,142,142
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery,NPS,71,71
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Rack,NPS,71,71
2013,NWIFC,TULA,WA,WA,Electronic,Hatchery,Hatchery Returns,NPS,142,142
2013,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,CECR,132,413.68
2013,ODFW,ODFW,OR,CR,Electronic,Columbia River Gillnet,Columbia River Gillnet,LOCR,814,3092.21
2013,ODFW,ODFW,OR,CR,Electronic,Columbia River Sport,Columbia River Sport,LOCR,17,103.57
2013,ODFW,ODFW,OR,CR,Electronic,Estuary Sport,Estuary Sport,LOCR,83,461.98
2013,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,NOOR,1,1
2013,ODFW,ODFW,OR,OR,Electronic,Estuary Sport,Estuary Sport,SOOR,4,4
2013,ODFW,ODFW,OR,CR,Electronic,Freshwater Sport,Mid-Columbia River Sport,CECR,4,4
2013,ODFW,ODFW,OR,CR,Electronic,Hatchery,ODFW Hatcheries,LOCR,2848,2932.89
2013,ODFW,ODFW,OR,OR,Electronic,Hatchery,ODFW Hatcheries,SOOR,323,326.23
2013,ODFW,ODFW,OR,CR,Electronic,Hatchery,Other Oregon Hatcheries,LOCR,13,14.04
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,NOOR,599,1497.29
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Sport,Ocean Sport,SOOR,19,53.02
2013,ODFW,ODFW,OR,OR,Electronic,Ocean Troll (non-treaty),Ocean Troll,NOOR,18,29.56
2013,ODFW,ODFW,OR,CR,Electronic,Test Fishery Net,Columbia River Test,LOCR,10,10
2013,ODFW,ODFW,OR,CR,Visual,Columbia River Gillnet,Columbia River Gillnet,LOCR,1,1
2013,ODFW,ODFW,OR,CR,Visual,Fish Trap (freshwater),Fish Trap,CECR,92,92.92
2013,ODFW,ODFW,OR,CR,Visual,Freshwater Sport,Freshwater Sport,CECR,12,12
2013,ODFW,ODFW,OR,OR,Visual,Hatchery,ODFW Hatcheries,NOOR,1,1
2013,ODFW,ODFW,OR,CR,Visual,Hatchery,Other Oregon Hatcheries,CECR,145,145
2013,ODFW,ODFW,OR,CR,Visual,Spawning Ground,Spawning Ground Survey,LOCR,4,4
2013,ODFW,ODFW,OR,OR,Visual,Spawning Ground,Spawning Ground Survey,NOOR,1,1
2013,QDNR,QDNR,WA,WA,Electronic,Coastal Gillnet,Unspecified,GRAY,249,667.36
2013,QDNR,QDNR,WA,WA,Electronic,Coastal Gillnet,Unspecified,NWC,1400,3243.15
2013,QDNR,QDNR,WA,WA,Electronic,Hatchery,Unspecified,NWC,1,
2013,QDNR,QDNR,WA,WA,Visual,Coastal Gillnet,Unspecified,NWC,1,12.42
2013,STIL,STIL,WA,WA,Electronic,Freshwater Net,Freshwater Net (mixed),NPS,14,31.22
2013,STIL,STIL,WA,WA,Electronic,Freshwater Net,Frshwater Net (mixed),NPS,7,15.61
2013,STIL,STIL,WA,WA,Electronic,Spawning Ground,Spawning Ground,NPS,8,11.12
2013,STIL,STIL,WA,WA,Electronic,Wild Broodstock Collection,Brood Stocking,NPS,42,49.56
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,CECR,78,81.9
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Escapement,HOOD,3870,5140.8
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,LOCR,804,940.68
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Escapement,NWC,7180,13058.12
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Escapement,UPCR,6,6
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,CECR,39,40.95
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery,HOOD,1935,2570.4
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,LOCR,402,470.34
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery,NWC,3590,6529.06
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery,UPCR,3,3
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,CECR,39,40.95
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Rack,HOOD,1935,2570.4
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,LOCR,402,470.34
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Rack,NWC,3590,6529.06
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Rack,UPCR,3,3
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,CECR,78,81.9
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Returns,HOOD,3870,5140.8
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,LOCR,804,940.68
2013,USFWS,USFWS,WA,WA,Electronic,Hatchery,Hatchery Returns,NWC,7180,13058.12
2013,USFWS,USFWS,WA,CR,Electronic,Hatchery,Hatchery Returns,UPCR,6,6
2013,WDFW,QUIL,WA,WA,Electronic,Coastal Gillnet,Mixed Gillnet,NWC,584,1696.1
2013,WDFW,WDFW,WA,WA,Electronic,Coastal Gillnet,Non-treaty Drift Gillnet,GRAY,33,79.43
2013,WDFW,WDFW,WA,WA,Electronic,Coastal Gillnet,Non-treaty Drift Gillnet,WILP,124,704.21
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,HOOD,41,310.64
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,JUAN,655,2375.64
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,MPS,343,1513.79
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,NOWA,8,36.93
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,NPS,259,1793.9
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,SKAG,3,13.59
2013,WDFW,WDFW,WA,WA,Electronic,Estuary Sport,Marine Sport,WAGN,3,21.57
2013,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,GRAY,204,862.54
2013,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,HOOD,23,413.96
2013,WDFW,WDFW,WA,CR,Electronic,Fish Trap (freshwater),Fish Trap,LOCR,5,0
2013,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,MPS,1,0
2013,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,SKAG,168,841.93
2013,WDFW,WDFW,WA,WA,Electronic,Fish Trap (freshwater),Fish Trap,SPS,2,2
2013,WDFW,WDFW,WA,WA,Electronic,Freshwater Sport,Freshwater Sport,GRAY,92,0
2013,WDFW,WDFW,WA,WA,Electronic,Freshwater Sport,Freshwater Sport,HOOD,1,0
2013,WDFW,WDFW,WA,CR,Electronic,Freshwater Sport,Freshwater Sport,LOCR,163,2762.68
2013,WDFW,WDFW,WA,WA,Electronic,Freshwater Sport,Freshwater Sport,SPS,2,0
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,GRAY,1974,4508.29
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,HOOD,2650,2678.06
2013,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,LOCR,6114,10808.56
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,MPS,2442,4234.68
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NPS,1237,3925.12
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,NWC,768,2300.29
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SKAG,1233,3686.08
2013,WDFW,WDFW,WA,CR,Electronic,Hatchery,Hatchery,SNAK,2,2
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,SPS,538,538
2013,WDFW,WDFW,WA,WA,Electronic,Hatchery,Hatchery,WILP,1347,1846.28
2013,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,NOWA,4,23.2
2013,WDFW,LUMMI,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,NOWA,11,56.2
2013,WDFW,MAKAH,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,JUAN,24,58.56
2013,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,SKAG,137,655.61
2013,WDFW,SRSC,WA,WA,Electronic,Mixed Net and Seine,Treaty Drift Gillnet,SKAG,75,262.64
2013,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Mixed Gillnet,MPS,1,1
2013,WDFW,SUQ,WA,WA,Electronic,Mixed Net and Seine,Set Gillnet,MPS,148,357.49
